episode,global_step,episode_reward,episode_length,epsilon,avg_loss
503,6528,2.766160496208155,4,0.58656,0.07361819036304951
504,6536,6.6429293136066345,8,0.5860533333333333,0.0845979256555438
505,6540,2.7591154181621453,4,0.5858000000000001,0.08915343880653381
506,6547,5.595439009101759,7,0.5853566666666667,0.0917779728770256
507,6552,3.9590471683324666,5,0.58504,0.06766457110643387
508,6562,8.36159397765375,10,0.5844066666666667,0.0802943877875805
509,6571,6.4472456639394276,9,0.5838366666666667,0.07357369425396125
510,6580,8.075634922746504,9,0.5832666666666667,0.07167944829497072
511,6584,2.9592167598122607,4,0.5830133333333334,0.08955000061541796
512,6592,6.394180616824989,8,0.5825066666666667,0.06435899483039975
513,6595,1.9602091714909529,3,0.5823166666666667,0.09110161910454433
514,6600,4.123409155965986,5,0.5820000000000001,0.09042870700359344
515,6605,3.565886881197478,5,0.5816833333333333,0.08695691451430321
516,6608,1.9583725634928275,3,0.5814933333333334,0.0918361246585846
517,6619,9.758303665330931,11,0.5807966666666667,0.07402960380369966
518,6641,19.755561571410716,22,0.5794033333333334,0.08338457405228507
519,6648,5.0126100390830395,7,0.57896,0.08535628765821457
520,6651,1.9583725634928275,3,0.57877,0.08701321482658386
521,6660,7.557371241643972,9,0.5782,0.10710177280836636
522,6665,3.4093498526757755,5,0.5778833333333333,0.08656426295638084
523,6668,1.7882914348457195,3,0.5776933333333334,0.08569078519940376
524,6677,7.558615432470747,9,0.5771233333333334,0.07371228684981664
525,6694,15.761140989145868,17,0.5760466666666667,0.09318776647834216
526,6707,10.140184347830354,13,0.5752233333333334,0.07924247633379239
527,6724,14.56700171363827,17,0.5741466666666667,0.09241697520894163
528,6731,5.59527437016612,7,0.5737033333333333,0.07524425429957253
529,6754,18.896047821471672,23,0.5722466666666667,0.08286861654209055
530,6762,5.600885173876936,8,0.57174,0.08670970471575856
531,6770,6.758336913661033,8,0.5712333333333334,0.06283035827800632
532,6773,2.123508977009134,3,0.5710433333333333,0.10973364611466725
533,6778,3.5914050701063145,5,0.5707266666666666,0.09506102874875069
534,6808,27.011924445374714,30,0.5688266666666667,0.08362613587329785
535,6815,5.955057689223602,7,0.5683833333333334,0.08759688692433494
536,6817,1.2765543816746459,2,0.5682566666666666,0.09478925168514252
537,6837,17.55185857030876,20,0.5669900000000001,0.08645538063719868
538,6844,5.883429404141046,7,0.5665466666666668,0.10226487687655858
539,6865,16.089989867469697,21,0.5652166666666667,0.08499865322595551
540,6871,4.959018187143877,6,0.5648366666666667,0.11504629875222842
541,6874,1.7649228101313175,3,0.5646466666666667,0.08160991718371709
542,6891,14.993184689288638,17,0.5635700000000001,0.08596390726811745
543,6902,9.558846338674915,11,0.5628733333333333,0.07179423794150352
544,6905,1.9602091714909529,3,0.5626833333333334,0.06578956916928291
545,6908,1.9602091714909529,3,0.5624933333333333,0.0784417341152827
546,6919,9.957161911187303,11,0.5617966666666667,0.07602528550408104
547,6927,6.597391747944603,8,0.5612900000000001,0.09531353553757071
548,6929,1.0040900987357348,2,0.5611633333333335,0.09772398322820663
549,6936,5.760178579424676,7,0.5607200000000001,0.07922006025910378
550,6955,16.894790381629395,19,0.5595166666666667,0.09661352281507693
551,6962,4.964997143134813,7,0.5590733333333333,0.07016456792397159
552,6965,1.9602091714909529,3,0.5588833333333334,0.10791006435950597
553,6971,4.955310489622915,6,0.5585033333333334,0.08725613045195739
554,6979,6.955316333989384,8,0.5579966666666667,0.08070057490840554
555,6985,4.959018187143877,6,0.5576166666666666,0.08683963119983673
556,6996,9.955323649466791,11,0.5569200000000001,0.07991393316875804
557,7002,4.786934207631798,6,0.55654,0.20632565828661123
558,7006,2.5682892715232106,4,0.5562866666666666,0.2614637576043606
559,7018,10.00721323633698,12,0.5555266666666667,0.17257104876140753
560,7021,2.112518397379959,3,0.5553366666666666,0.1576083997885386
561,7030,7.369221965318934,9,0.5547666666666666,0.1525659023059739
562,7034,2.761345535127316,4,0.5545133333333334,0.13142487313598394
563,7044,7.171232993041751,10,0.5538799999999999,0.15909228920936586
564,7058,11.843157168398687,14,0.5529933333333333,0.14005649089813232
565,7066,5.974113456789629,8,0.5524866666666667,0.19468698278069496
566,7080,12.167514754840699,14,0.5516000000000001,0.12992715622697557
567,7095,12.849422144069212,15,0.5506500000000001,0.17387017558018367
568,7100,3.9550942616836293,5,0.5503333333333333,0.1888238251209259
569,7103,1.7953289908768333,3,0.5501433333333334,0.16195290287335715
570,7109,4.959018187143877,6,0.5497633333333334,0.19536260763804117
571,7112,1.9602091714909529,3,0.5495733333333334,0.20472942292690277
572,7122,8.983330287047957,10,0.54894,0.1524411343038082
573,7131,7.953740490632466,9,0.54837,0.17128825767172706
574,7145,12.553533654985996,14,0.5474833333333333,0.13660523747759207
575,7154,7.391794837553647,9,0.5469133333333334,0.13869614816374248
576,7161,5.95717232116616,7,0.54647,0.15160915681294032
577,7191,27.17184923650665,30,0.54457,0.16312740047772725
578,7211,18.159853546836835,20,0.5433033333333334,0.14823827818036078
579,7216,4.078505960441854,5,0.5429866666666667,0.14978318214416503
580,7228,10.756068260762428,12,0.5422266666666666,0.1720494863887628
581,7239,8.128298600622076,11,0.5415300000000001,0.1808785819871859
582,7264,22.764185051893687,25,0.5399466666666667,0.1554226341843605
583,7277,11.79053094436683,13,0.5391233333333334,0.13619873586755532
584,7285,6.957162086763046,8,0.5386166666666667,0.17129000090062618
585,7289,2.403409090909091,4,0.5383633333333333,0.13821660913527012
586,7295,4.959018187143877,6,0.5379833333333334,0.19595018029212952
587,7298,1.9583725634928275,3,0.5377933333333333,0.09248558431863785
588,7304,5.277195052781539,6,0.5374133333333333,0.13670310005545616
589,7308,2.5642135175608773,4,0.5371600000000001,0.1867068111896515
590,7327,16.522893475021316,19,0.5359566666666666,0.15990098330535388
591,7357,25.845520325601395,30,0.5340566666666666,0.14837269907196363
592,7368,9.169394052133669,11,0.5333600000000001,0.1349101574583487
593,7391,18.09799275623754,23,0.5319033333333334,0.16400280627219574
594,7406,13.152476964850075,15,0.5309533333333334,0.15116208642721177
595,7426,17.965718606969784,20,0.5296866666666666,0.18373464681208135
596,7434,6.987589518303685,8,0.52918,0.12071041204035282
597,7436,0.8496688366553268,2,0.5290533333333334,0.14757920056581497
598,7457,18.212956236003233,21,0.5277233333333333,0.15835571200365112
599,7462,4.275359108414245,5,0.5274066666666667,0.17136182636022568
600,7471,6.129640639171374,9,0.5268366666666666,0.16875048644012874
601,7484,10.807705924610607,13,0.5260133333333333,0.16287188575817987
602,7495,9.756448213584049,11,0.5253166666666667,0.1521989960562099
603,7502,5.95716295071267,7,0.5248733333333333,0.16589462012052536
604,7512,7.682219708691296,10,0.52424,0.1294425368309021
605,7518,4.798364729915324,6,0.52386,0.15985548992951712
606,7528,8.559055688261527,10,0.5232266666666667,0.19029719904065132
607,7548,16.65728176618995,20,0.52196,0.16501185819506645
608,7555,6.050148807127814,7,0.5215166666666666,0.16211371655975068
609,7563,7.271397599308055,8,0.52101,0.1556681664660573
610,7573,7.764803918022297,10,0.5203766666666667,0.1268527004867792
611,7581,6.79820412799229,8,0.51987,0.14600862748920918
612,7585,2.7572668943498306,4,0.5196166666666666,0.16148214600980282
613,7593,6.959012388268193,8,0.51911,0.12918866123072803
614,7600,5.591710995591919,7,0.5186666666666666,0.15281756222248077
615,7613,11.368233634292535,13,0.5178433333333334,0.17152142238158447
616,7626,11.591204462181523,13,0.51702,0.16343439227113357
617,7632,4.724517693687878,6,0.51664,0.12396092588702838
618,7637,3.589834844483463,5,0.5163233333333334,0.1510910913348198
619,7640,1.9602091714909529,3,0.5161333333333333,0.14703033367792764
620,7643,1.9583725634928275,3,0.5159433333333334,0.11910207569599152
621,7652,7.163733233169126,9,0.5153733333333333,0.1542297527194023
622,7664,10.756890480460454,12,0.5146133333333334,0.14885488338768482
623,7670,5.195336268924597,6,0.5142333333333333,0.18034807965159416
624,7683,11.75830778137731,13,0.51341,0.1418144883444676
625,7705,20.15763347038989,22,0.5120166666666666,0.15531172027642076
626,7712,5.760178579424676,7,0.5115733333333334,0.16749571476663863
627,7725,11.561285089980588,13,0.51075,0.15528982763107008
628,7750,20.728356338593706,25,0.5091666666666667,0.15535232439637184
629,7753,1.9583725634928275,3,0.5089766666666666,0.14525733888149261
630,7779,23.593020373677714,26,0.5073300000000001,0.1402234367739696
631,7784,3.8496176969127562,5,0.5070133333333333,0.14816405028104782
632,7794,7.879534726108723,10,0.50638,0.13094845190644264
633,7797,1.9602091714909529,3,0.5061899999999999,0.11238209158182144
634,7799,1.1985551664893401,2,0.5060633333333333,0.1130264587700367
635,7805,4.554799380217508,6,0.5056833333333334,0.1367402287820975
636,7811,4.848504482840633,6,0.5053033333333333,0.15938777973254523
637,7820,7.080565424005943,9,0.5047333333333334,0.1772837373945448
638,7822,1.1240078551770405,2,0.5046066666666666,0.1749531254172325
639,7840,16.79016736044604,18,0.5034666666666667,0.14130939253502423
640,7847,6.19764870958798,7,0.5030233333333334,0.15313483774662018
641,7864,15.486858526531723,17,0.5019466666666668,0.1502587006372564
642,7868,2.9592167598122607,4,0.5016933333333333,0.11168672703206539
643,7871,1.9602091714909529,3,0.5015033333333333,0.17426191518704096
644,7874,1.925144218813404,3,0.5013133333333333,0.14747858544190726
645,7881,4.9599321266697665,7,0.50087,0.16618806975228445
646,7889,7.197648600045051,8,0.5003633333333333,0.16494097746908665
647,7898,7.758331829126777,9,0.4997933333333334,0.1559432339337137
648,7901,1.7649228101313175,3,0.4996033333333333,0.12455519785483678
649,7904,1.5049654552823297,3,0.4994133333333334,0.16651450097560883
650,7923,16.56012861733121,19,0.49821000000000004,0.147971066401193
651,7933,8.987589519704713,10,0.49757666666666667,0.13877362608909607
652,7937,2.415980045634204,4,0.49732333333333334,0.17779401317238808
653,7941,2.957376534134098,4,0.49707,0.14590259827673435
654,7952,8.80064946266334,11,0.49637333333333333,0.16210109875960785
655,7967,12.71855151215595,15,0.4954233333333333,0.1444938416282336
656,7980,11.908163544051481,13,0.49460000000000004,0.14962506093657935
657,7987,5.95716295071267,7,0.4941566666666667,0.13806253458772386
658,7997,8.557209344455792,10,0.4935233333333333,0.16053902059793473
659,8015,15.13817445672731,18,0.4923833333333334,0.29056911129090524
660,8041,19.50446169376251,26,0.4907366666666667,0.25536083028866696
661,8054,11.379783039823431,13,0.4899133333333333,0.23647683343062034
662,8057,1.9583725634928275,3,0.4897233333333333,0.27162501712640125
663,8066,7.95188127617594,9,0.48915333333333344,0.178129350559579
664,8078,10.00534218012523,12,0.48839333333333335,0.25441883752743405
665,8087,7.790176517649851,9,0.4878233333333334,0.20234894338581297
666,8090,1.9583725634928275,3,0.48763333333333336,0.17050490279992422
667,8111,18.87648157766478,21,0.4863033333333334,0.20007125660777092
668,8119,6.557214404828348,8,0.48579666666666665,0.2220060769468546
669,8128,7.922773148963358,9,0.4852266666666667,0.21805748633212513
670,8133,3.9572063683176055,5,0.48491000000000006,0.2911249876022339
671,8139,4.75622800719344,6,0.48453,0.19530521209041277
672,8150,9.152245503092864,11,0.48383333333333334,0.20114652812480927
673,8171,19.355284433007895,21,0.4825033333333334,0.23776537392820632
674,8182,9.75289071534672,11,0.4818066666666667,0.2261865884065628
675,8204,19.55692935870178,22,0.48041333333333336,0.24193930558182977
676,8212,6.7611411635832495,8,0.4799066666666667,0.18143454939126968
677,8242,24.45342917590631,30,0.4780066666666667,0.21179650127887725
678,8248,4.757953414991336,6,0.47762666666666675,0.2571837591628234
679,8272,20.417962643368686,24,0.4761066666666667,0.19343821921696266
680,8282,8.207283919215815,10,0.4754733333333333,0.23331711888313295
681,8296,10.379388559361724,14,0.4745866666666666,0.21647652025733674
682,8306,8.676522807794258,10,0.47395333333333334,0.23908594250679016
683,8315,8.275343836927195,9,0.4733833333333334,0.24989869031641218
684,8323,6.159885650473561,8,0.4728766666666667,0.2297934554517269
685,8325,1.0508547873237735,2,0.47275,0.18759629130363464
686,8330,4.047729669651742,5,0.47243333333333337,0.19130063951015472
687,8338,7.121555864670433,8,0.4719266666666667,0.2596596013754606
688,8341,1.7649228101313175,3,0.4717366666666667,0.1723130742708842
689,8346,3.9590471683324666,5,0.47142000000000006,0.2064548134803772
690,8351,3.760353123448624,5,0.47110333333333343,0.27103119492530825
691,8356,3.9590471683324666,5,0.4707866666666667,0.2593193084001541
692,8361,3.9590471683324666,5,0.47047000000000005,0.21267125904560089
693,8367,4.955315710453062,6,0.47009,0.2257407270371914
694,8374,5.0529905296376985,7,0.46964666666666666,0.22002792890582765
695,8393,15.928626609248925,19,0.4684433333333333,0.23519123384827062
696,8400,4.693305104019636,7,0.46799999999999997,0.20884359308651515
697,8411,9.559604949527195,11,0.4673033333333334,0.1696081737225706
698,8418,5.761142009914777,7,0.46685999999999994,0.17816059291362762
699,8447,25.20854717595302,29,0.46502333333333334,0.2270619208956587
700,8456,7.162660070046821,9,0.4644533333333334,0.22886806892024147
701,8461,4.197653101720811,5,0.46413666666666664,0.14480770379304886
702,8468,5.562447965030936,7,0.4636933333333334,0.24019154054777964
703,8483,13.17513830768851,15,0.4627433333333334,0.19544020940860113
704,8490,5.400986511269811,7,0.46230000000000004,0.24275809739317214
705,8494,2.957376534134098,4,0.4620466666666667,0.24363766238093376
706,8507,10.990643643876673,13,0.4612233333333333,0.22534457135658997
707,8513,5.1957955760071854,6,0.4608433333333334,0.20083329329888025
708,8522,7.359537188868709,9,0.4602733333333333,0.17618625031577217
709,8540,14.413541578847898,18,0.4591333333333333,0.2219674272669686
710,8546,5.1234066663578846,6,0.45875333333333335,0.19623609135548273
711,8557,9.207442735547918,11,0.45805666666666667,0.22384264049204913
712,8573,13.748843053077149,16,0.45704333333333336,0.22067050822079182
713,8586,11.205042575085216,13,0.45621999999999996,0.1889301102895003
714,8595,7.756196447415963,9,0.4556500000000001,0.20091003013981712
715,8600,4.191569724195575,5,0.45533333333333337,0.26353599429130553
716,8606,4.233756023342554,6,0.4549533333333333,0.2188111071785291
717,8614,6.559060797439109,8,0.45444666666666667,0.17108381818979979
718,8618,2.761345535127316,4,0.45419333333333334,0.19226576760411263
719,8624,4.7567548743145105,6,0.4538133333333334,0.1820993721485138
720,8633,7.360386830333208,9,0.45324333333333333,0.22679825292693245
721,8643,8.00947309294024,10,0.45260999999999996,0.1986609809100628
722,8657,11.958777483713108,14,0.45172333333333325,0.20488091824310167
723,8664,5.164754626036407,7,0.45128,0.18031569463866098
724,8686,17.61126813957451,22,0.44988666666666677,0.23765634626827456
725,8713,22.0886562841501,27,0.44817666666666667,0.19916775243149865
726,8722,7.399991627875321,9,0.4476066666666667,0.2346675859557258
727,8732,8.601075774706626,10,0.44697333333333344,0.22884419113397597
728,8736,2.957376534134098,4,0.44672,0.212933711707592
729,8766,26.12846850511197,30,0.44482,0.20735416014989216
730,8769,1.9602091714909529,3,0.44462999999999997,0.24273611108462015
731,8775,4.924557598627991,6,0.44425000000000003,0.21766739090283713
732,8778,1.5974290027069835,3,0.44406,0.19023428360621134
733,8785,5.556462917330285,7,0.44361666666666666,0.18233145933066094
734,8800,13.209119671424752,15,0.44266666666666665,0.18640977491935093
735,8803,1.9602091714909529,3,0.44247666666666674,0.21834125618139902
736,8817,12.957166465175712,14,0.44159000000000004,0.22478198153632029
737,8825,6.7890971223660195,8,0.44108333333333327,0.15634838957339525
738,8834,7.036607659268981,9,0.4405133333333334,0.22252890715996423
739,8839,4.078365350150648,5,0.4401966666666667,0.18721669316291809
740,8855,14.201200207239024,16,0.43918333333333337,0.22870239056646824
741,8859,2.784073801424773,4,0.43893000000000004,0.18979738652706146
742,8869,7.526960916323166,10,0.43829666666666667,0.18163467347621917
743,8873,2.957376534134098,4,0.43804333333333334,0.2375759407877922
744,8903,27.15416687186314,30,0.4361433333333333,0.2293068528175354
745,8911,6.9553239419527495,8,0.43563666666666667,0.2277582734823227
746,8923,10.555737138732649,12,0.4348766666666667,0.2421418589850267
747,8927,2.403409090909091,4,0.43462333333333336,0.16936550475656986
748,8932,3.9590471683324666,5,0.4343066666666666,0.1710949420928955
749,8938,4.756095729915731,6,0.4339266666666667,0.2207502101858457
750,8946,6.5030845877830865,8,0.43342,0.23348509706556797
751,8975,22.860224626979168,29,0.4315833333333333,0.2104184366762638
752,8995,17.564054861656185,20,0.4303166666666667,0.2402418427169323
753,9024,27.449475254549153,29,0.42847999999999997,0.3652867430756832
754,9031,5.98518057784979,7,0.42803666666666673,0.2870522758790425
755,9043,8.00143622859356,12,0.42727666666666675,0.3143595928947131
756,9045,1.0508547873237735,2,0.42715000000000003,0.21430407464504242
757,9054,7.792277712186989,9,0.42657999999999996,0.33999016880989075
758,9058,2.499863661194076,4,0.42632666666666674,0.24754208698868752
759,9065,5.959013234599721,7,0.4258833333333334,0.3607081302574703
760,9070,3.5672968598445185,5,0.42556666666666665,0.3147054880857468
761,9081,10.117590901139405,11,0.42486999999999997,0.31159294193441217
762,9098,15.147750653050727,17,0.42379333333333336,0.2787488181801403
763,9115,14.768366699575946,17,0.42271666666666663,0.26720678280381593
764,9133,14.876573033944466,18,0.4215766666666667,0.2992691703968578
765,9162,25.15897900279062,29,0.41974,0.320589798277822
766,9168,4.179127899960961,6,0.41936000000000007,0.32573965688546497
767,9179,9.55922442069988,11,0.4186633333333334,0.2610924921252511
768,9195,12.80558663237671,16,0.4176500000000001,0.3285281667485833
769,9205,8.959012218924851,10,0.4170166666666667,0.315033432841301
770,9214,7.155957823882284,9,0.41644666666666674,0.21013537545998892
771,9223,7.597005194445991,9,0.4158766666666667,0.28851210739877486
772,9230,5.715470896767786,7,0.41543333333333343,0.24014851450920105
773,9234,2.9592167598122607,4,0.41518,0.2675625905394554
774,9244,8.355712531182853,10,0.41454666666666673,0.25678523257374763
775,9258,10.372865555680862,14,0.41366,0.2636393883398601
776,9273,12.451199974826858,15,0.41271,0.2860148747762044
777,9278,3.756925727300567,5,0.4123933333333333,0.2936935037374496
778,9284,3.494427009391895,6,0.41201333333333334,0.30577079206705093
779,9296,10.756707076646627,12,0.41125333333333336,0.294248944769303
780,9310,12.598854386305087,14,0.41036666666666666,0.25843377304928644
781,9324,12.555202533767547,14,0.40947999999999996,0.25488383589046343
782,9342,15.360298944110351,18,0.40834000000000004,0.2753455576797326
783,9353,9.953197582962753,11,0.40764333333333336,0.31729529391635547
784,9361,6.790696250462576,8,0.4071366666666667,0.37035220861434937
785,9372,8.086461932690288,11,0.40644,0.27217322858897125
786,9387,13.976726304693958,15,0.40549,0.3054830253124237
787,9400,9.572442382003743,13,0.4046666666666666,0.2764216833389722
788,9418,15.960649122834582,18,0.4035266666666667,0.25193673537837136
789,9429,9.552844139970409,11,0.40283,0.27002931995825336
790,9446,15.591299266206635,17,0.4017533333333333,0.2810119697276284
791,9458,10.757918461360177,12,0.4009933333333334,0.23548485587040582
792,9469,7.579617617214726,11,0.40029666666666675,0.24407042495229028
793,9485,14.559436343927207,16,0.39928333333333343,0.2695325310342014
794,9491,4.206431644778848,6,0.3989033333333333,0.27396676192680997
795,9502,8.680568519052777,11,0.3982066666666667,0.310921387238936
796,9523,18.390548389949334,21,0.39687666666666666,0.31332871317863464
797,9526,1.9583725634928275,3,0.39668666666666674,0.22203454871972403
798,9532,4.959018187143877,6,0.3963066666666667,0.29229910175005597
799,9546,10.901224238168426,14,0.3954200000000001,0.29414531907864977
800,9563,12.962231973519565,17,0.3943433333333334,0.25950734624091315
801,9572,7.354915089065883,9,0.3937733333333334,0.2306074102719625
802,9578,4.959018187143877,6,0.3933933333333334,0.2687148917466402
803,9588,8.20504405865335,10,0.39276,0.29822631031274793
804,9594,4.408216830705879,6,0.39238000000000006,0.2567286615570386
805,9623,27.308675086505723,29,0.39054333333333335,0.2560856645477229
806,9626,1.9602091714909529,3,0.39035333333333333,0.2883133540550868
807,9630,2.726871009174164,4,0.3901,0.230349101126194
808,9633,1.9602091714909529,3,0.3899100000000001,0.2871066828568776
809,9640,5.589596641773364,7,0.3894666666666666,0.34080036197389874
810,9650,7.163558322099768,10,0.38883333333333336,0.23336352743208408
811,9666,14.11105420310923,16,0.38782000000000005,0.2607845002785325
812,9674,6.157072831973139,8,0.3873133333333333,0.3067259006202221
813,9691,15.955320975857083,17,0.3862366666666667,0.28829610829844193
814,9710,16.669569963428543,19,0.38503333333333334,0.30280952547725876
815,9726,12.555053716930619,16,0.38402000000000003,0.35258529614657164
816,9735,7.156221030585651,9,0.38344999999999996,0.3105575955576367
817,9752,12.941830119039158,17,0.38237333333333334,0.28530999316888694
818,9757,3.2444696720616557,5,0.3820566666666667,0.21705863773822784
819,9772,11.168183431531816,15,0.3811066666666667,0.31283473869164785
820,9775,1.9602091714909529,3,0.3809166666666668,0.2449561059474945
821,9800,18.303823331016755,25,0.3793333333333334,0.28642358601093293
822,9805,3.5584061276900356,5,0.3790166666666668,0.2768343210220337
823,9835,25.820850932630893,30,0.37711666666666677,0.30339556162556014
824,9845,8.556428137266012,10,0.3764833333333334,0.2904899224638939
825,9857,9.247587591130836,12,0.3757233333333333,0.27559757108489674
826,9866,7.981830580304297,9,0.37515333333333345,0.3268812182876799
827,9882,13.757275488235434,16,0.37414000000000003,0.24805160472169518
828,9894,10.552183823848328,12,0.37338000000000005,0.2973298318684101
829,9924,24.777378281874633,30,0.37148000000000003,0.2939639228085677
830,9934,8.58986276318109,10,0.37084666666666666,0.2375931829214096
831,9955,18.75963265174665,21,0.3695166666666667,0.2856182420537585
832,9962,4.733086027440372,7,0.36907333333333336,0.2645445934363774
833,9978,11.898485671501684,16,0.36806000000000005,0.28869679756462574
834,9983,3.6506710428016276,5,0.3677433333333334,0.20968773663043977
835,9991,6.953482738182888,8,0.36723666666666666,0.3577684350311756
836,10000,7.955575005760356,9,0.3666666666666667,0.3055532905790541
837,10007,5.761142009914777,7,0.36622333333333335,0.4880699004445757
838,10037,25.846927432178084,30,0.36432333333333333,0.3940008302529653
839,10042,3.9590471683324666,5,0.3640066666666667,0.364571151137352
840,10055,11.948184773420767,13,0.3631833333333334,0.28335650437153304
841,10069,11.55818319277046,14,0.3622966666666667,0.3595759852656296
842,10072,1.4807360421533566,3,0.3621066666666667,0.4698995252450307
843,10082,8.555359042912023,10,0.3614733333333333,0.3580324336886406
844,10091,6.0032680053060625,9,0.36090333333333335,0.2631489452388551
845,10114,18.568668926591116,23,0.3594466666666667,0.3518994003534317
846,10120,4.758477724437153,6,0.35906666666666676,0.39360903948545456
847,10149,23.529190282203064,29,0.35723000000000005,0.34275925159454346
848,10152,2.1206341138986122,3,0.35704,0.34020955363909405
849,10161,7.758307835648623,9,0.35647000000000006,0.2959381590286891
850,10175,11.486484627637072,14,0.35558333333333336,0.3346527931945665
851,10181,4.957168006567855,6,0.3552033333333334,0.3911089301109314
852,10194,9.999270483413198,13,0.35438000000000003,0.3495262127656203
853,10202,6.997690878646638,8,0.3538733333333334,0.408062107861042
854,10232,26.96337865730748,30,0.35197333333333336,0.36104817191759747
855,10251,16.757158630644707,19,0.35077,0.340208080254103
856,10257,4.757953414991336,6,0.3503900000000001,0.2913712536295255
857,10263,4.959018187143877,6,0.35001000000000004,0.3312295228242874
858,10277,12.591583439488794,14,0.34912333333333334,0.30491409663643154
859,10283,4.586853978734048,6,0.3487433333333334,0.4050222784280777
860,10313,24.451465675732443,30,0.3468433333333334,0.37218647003173827
861,10325,9.795842118224696,12,0.3460833333333333,0.3432215402523677
862,10338,10.962463371413815,13,0.34526,0.3130767402740625
863,10368,21.728241238839427,30,0.34336,0.3914450908700625
864,10386,15.595031931038974,18,0.34221999999999997,0.39502330124378204
865,10403,12.171250825009917,17,0.34114333333333335,0.38606204969041485
866,10407,2.957376534134098,4,0.34089,0.3927568644285202
867,10422,12.207017019442183,15,0.33994,0.36305610636870067
868,10438,12.88339205581909,16,0.3389266666666667,0.38835875038057566
869,10444,4.516531644301874,6,0.33854666666666666,0.41916706164677936
870,10455,9.95529950056718,11,0.3378500000000001,0.3366098241372542
871,10462,5.75831365386879,7,0.33740666666666663,0.37188394367694855
872,10492,25.032776447547782,30,0.33550666666666673,0.403024518986543
873,10507,12.76204444329652,15,0.3345566666666667,0.3282416601975759
874,10512,3.9995411289818246,5,0.3342400000000001,0.3758797228336334
875,10519,5.444439719492535,7,0.33379666666666663,0.32491706098829
876,10524,3.9590471683324666,5,0.33348,0.3810420721769333
877,10542,15.743661136192653,18,0.3323400000000001,0.3554653757148319
878,10552,8.959012218924851,10,0.3317066666666667,0.3697709619998932
879,10566,11.997751438872385,14,0.33082,0.41297986464841024
880,10580,12.749999429120496,14,0.3299333333333333,0.3582181824105127
881,10601,18.81165274051641,21,0.32860333333333336,0.3550531516472499
882,10620,15.803829393649087,19,0.3274,0.37175841394223663
883,10650,26.418115990911023,30,0.3255,0.35210003356138864
884,10676,21.514487745798363,26,0.3238533333333333,0.3455174754445369
885,10705,21.605173742797653,29,0.32201666666666673,0.33779728284169885
886,10724,15.765559716916524,19,0.3208133333333334,0.29770373121688243
887,10744,15.452556240047697,20,0.31954666666666665,0.36437117494642735
888,10751,5.917581410079007,7,0.3191033333333334,0.3665746194975717
889,10757,4.752915290078981,6,0.31872333333333336,0.3628345727920532
890,10767,8.561454562392614,10,0.31809,0.3185305267572403
891,10784,15.44405918709071,17,0.31701333333333337,0.33154671507723193
892,10789,3.204545454545454,5,0.3166966666666666,0.23150980472564697
893,10819,27.075632082895087,30,0.3147966666666667,0.3445380980769793
894,10840,15.098654942930414,21,0.31346666666666667,0.3143522044022878
895,10845,3.5584061276900356,5,0.31315000000000004,0.36459333300590513
896,10854,7.595268571290436,9,0.31257999999999997,0.32470063699616325
897,10873,15.261172819114357,19,0.31137666666666675,0.32656524997008474
898,10877,2.9592167598122607,4,0.3111233333333334,0.2948918491601944
899,10885,5.961027677842214,8,0.31061666666666665,0.3503476344048977
900,10901,14.556427962832954,16,0.30960333333333334,0.34643162600696087
901,10904,1.9851664053911855,3,0.30941333333333343,0.5034493803977966
902,10912,6.193082589724565,8,0.30890666666666666,0.3465288169682026
903,10929,15.561284965818889,17,0.30783000000000005,0.33826783387099996
904,10948,17.153446708316352,19,0.3066266666666667,0.3621995386324431
905,10958,7.963649578174493,10,0.30599333333333334,0.3233992323279381
906,10965,5.556462917330285,7,0.3055500000000001,0.287790264402117
907,10974,7.001499310994842,9,0.30498000000000003,0.326906804409292
908,11004,29.34368721444201,30,0.30308,0.379804856578509
909,11022,14.519047527291944,18,0.30194,0.5587706648641162
910,11043,16.727007068249367,21,0.30061000000000004,0.45794926512809025
911,11048,4.118690245391159,5,0.3002933333333333,0.33397857546806337
912,11053,3.204545454545454,5,0.29997666666666667,0.3899601936340332
913,11066,10.24755284631461,13,0.2991533333333334,0.3470412813700162
914,11071,3.756283084319424,5,0.29883666666666675,0.4083560347557068
915,11087,14.595265348364219,16,0.29782333333333344,0.5063710827380419
916,11099,9.67531158377502,12,0.29706333333333335,0.420832642664512
917,11116,15.753953787738554,17,0.29598666666666673,0.4758452733649927
918,11124,6.353917403217315,8,0.29547999999999996,0.40753796696662903
919,11135,9.356436429177222,11,0.2947833333333334,0.382849858565764
920,11151,14.94077938087431,16,0.2937700000000001,0.3608119301497936
921,11168,13.287542782700749,17,0.29269333333333336,0.42095254449283376
922,11186,14.456226656204837,18,0.29155333333333333,0.3945454955101013
923,11191,3.9556112295059234,5,0.2912366666666667,0.36336992383003236
924,11197,4.356919075579348,6,0.29085666666666676,0.3529266764720281
925,11203,4.959018187143877,6,0.2904766666666667,0.33453566829363507
926,11233,24.656052338417346,30,0.2885766666666667,0.3993564948439598
927,11246,10.082227276934876,13,0.2877533333333333,0.3987838144485767
928,11251,3.5877805283907342,5,0.2874366666666667,0.4061195969581604
929,11260,7.951635090408481,9,0.2868666666666667,0.44408055146535236
930,11288,23.17213317197132,28,0.2850933333333333,0.42915617142404827
