episode,global_step,episode_reward,episode_length,episode_speed_mean,episode_crashed_mean,episode_action_mean,episode_TimeLimit.truncated_mean,episode_crashed
1827,14411,1.9270806908607483,3,23.441975308641975,0.3333333333333333,0.6666666666666666,0.0,1.0
1828,14430,17.472815154120326,19,25.454031536206518,0.05263157894736842,1.736842105263158,0.0,1.0
1829,14465,33.22997732833028,35,26.36961926242494,0.02857142857142857,1.9714285714285715,0.0,1.0
1830,14479,12.8436319231987,14,28.697520972720323,0.07142857142857142,2.357142857142857,0.0,1.0
1831,14482,1.932513413950801,3,22.990288065843618,0.3333333333333333,2.3333333333333335,0.0,1.0
1832,14494,10.73689834214747,12,25.43711132182518,0.08333333333333333,1.25,0.0,1.0
1833,14497,1.9305427260696888,3,20.30799695371033,0.3333333333333333,2.0,0.0,1.0
1834,14510,11.79938181117177,13,26.63162308252566,0.07692307692307693,2.1538461538461537,0.0,1.0
1835,14520,8.717665750533342,10,23.951737884626045,0.1,3.0,0.0,1.0
1836,14529,7.850750056095421,9,26.771954735502145,0.1111111111111111,2.5555555555555554,0.0,1.0
1837,14545,14.769452083855867,16,27.783529740402233,0.0625,2.1875,0.0,1.0
1838,14549,2.9427928514778614,4,23.205628283411105,0.25,2.0,0.0,1.0
1839,14558,7.858928997069597,9,26.029373222624343,0.1111111111111111,1.6666666666666667,0.0,1.0
1840,14566,6.761448667384684,8,24.791666666666668,0.125,1.375,0.0,1.0
1841,14571,3.9116116743534803,5,23.68251156467904,0.2,2.6,0.0,1.0
1842,14576,3.8978760112076998,5,25.53092237272652,0.2,2.6,0.0,1.0
1843,14586,8.809273779392242,10,26.143655337691776,0.1,2.3,0.0,1.0
1844,14593,5.8036890011280775,7,23.347155887424826,0.14285714285714285,2.4285714285714284,0.0,1.0
1845,14615,20.528971929103136,22,26.492064718473717,0.045454545454545456,2.6818181818181817,0.0,1.0
1846,14618,1.9418483767658472,3,23.818785290271283,0.3333333333333333,3.0,0.0,1.0
1847,14627,7.879194814711809,9,26.803038178036307,0.1111111111111111,2.111111111111111,0.0,1.0
1848,14635,6.743929386138916,8,23.803001902149063,0.125,1.125,0.0,1.0
1849,14640,3.9282706435769796,5,26.530344893640358,0.2,1.4,0.0,1.0
1850,14647,5.8173155374825,7,24.346347316631242,0.14285714285714285,1.8571428571428572,0.0,1.0
1851,14658,9.690775690600276,11,24.337889062839587,0.09090909090909091,2.5454545454545454,0.0,1.0
1852,14664,4.855464676395059,6,24.066505664979548,0.16666666666666666,2.3333333333333335,0.0,1.0
1853,14667,1.931492704898119,3,21.145343677881083,0.3333333333333333,2.0,0.0,1.0
1854,14671,2.9119285736232996,4,23.231523566778243,0.25,2.75,0.0,1.0
1855,14674,1.9736979007720947,3,24.18772563291572,0.3333333333333333,2.0,0.0,1.0
1856,14677,1.9724364876747131,3,23.64117718699589,0.3333333333333333,3.3333333333333335,0.0,1.0
1857,14691,12.587645430117846,14,24.698128379880934,0.07142857142857142,2.142857142857143,0.0,1.0
1858,14694,1.9302342925220728,3,20.84676521046679,0.3333333333333333,1.3333333333333333,0.0,1.0
1859,14698,2.892876962199807,4,22.881432647462276,0.25,0.5,0.0,1.0
1860,14702,2.893330493941903,4,21.885073907850092,0.25,1.5,0.0,1.0
1861,14710,6.845508459955454,8,26.49784833023778,0.125,2.125,0.0,1.0
1862,14718,6.807616947218776,8,24.383875977595952,0.125,2.875,0.0,1.0
1863,14725,5.857201851904392,7,25.999915443808327,0.14285714285714285,2.142857142857143,0.0,1.0
1864,14728,1.930862007662654,3,21.46524917868211,0.3333333333333333,2.6666666666666665,0.0,1.0
1865,14735,5.7998341508209705,7,23.971462450730684,0.14285714285714285,1.8571428571428572,0.0,1.0
1866,14744,7.710352260619402,9,23.715114559293696,0.1111111111111111,1.8888888888888888,0.0,1.0
1867,14759,13.64522242359817,15,26.02011287140109,0.06666666666666667,2.2666666666666666,0.0,1.0
1868,14765,4.820707896724343,6,23.232624589341057,0.16666666666666666,1.1666666666666667,0.0,1.0
1869,14782,15.438219506293535,17,24.31976653139078,0.058823529411764705,1.9411764705882353,0.0,1.0
1870,14795,11.70843211747706,13,25.97969946985821,0.07692307692307693,2.5384615384615383,0.0,1.0
1871,14798,1.9311734419316053,3,20.84676521046679,0.3333333333333333,1.3333333333333333,0.0,1.0
1872,14811,11.609156507998705,13,24.72588217803154,0.07692307692307693,2.1538461538461537,0.0,1.0
1873,14824,11.681933522224426,13,25.52033526793931,0.07692307692307693,1.6153846153846154,0.0,1.0
1874,14828,2.892147660255432,4,22.10900775841081,0.25,3.0,0.0,1.0
1875,14833,3.8574583120644093,5,22.68720620672865,0.2,1.2,0.0,1.0
1876,14854,19.29396140575409,21,24.544000724628216,0.047619047619047616,2.0952380952380953,0.0,1.0
1877,14859,3.8558068461716175,5,22.68720620672865,0.2,1.8,0.0,1.0
1878,14887,26.251517057418823,28,26.375189592758183,0.03571428571428571,1.7142857142857142,0.0,1.0
1879,14893,4.8698741383850574,6,25.467552583618602,0.16666666666666666,2.1666666666666665,0.0,1.0
1880,14895,0.9653106518089771,2,23.38888888888889,0.5,1.5,0.0,1.0
1881,14900,3.855176130309701,5,22.340855184528067,0.2,1.6,0.0,1.0
1882,14915,13.53692638874054,15,25.281985971016596,0.06666666666666667,2.6,0.0,1.0
1883,14921,4.932400980964303,6,26.085417284665642,0.16666666666666666,1.6666666666666667,0.0,1.0
1884,14951,28.349751034751534,30,26.48053730877128,0.03333333333333333,1.9333333333333333,0.0,1.0
1885,14962,9.732414165511727,11,25.850947096278574,0.09090909090909091,2.090909090909091,0.0,1.0
1886,14976,12.574710566550493,14,25.20399190281015,0.07142857142857142,2.2142857142857144,0.0,1.0
1887,14986,8.72042635269463,10,25.249998936040363,0.1,2.0,0.0,1.0
1888,15003,15.760427612811327,17,27.513049734703987,0.058823529411764705,2.176470588235294,0.0,1.0
1889,15012,7.741721900179982,9,25.0,0.1111111111111111,2.888888888888889,0.0,1.0
1890,15019,5.821602005511522,7,24.06578548025141,0.14285714285714285,2.4285714285714284,0.0,1.0
1891,15033,12.595668910071254,14,24.44929399655133,0.07142857142857142,2.0714285714285716,0.0,1.0
1892,15035,0.9634184837341309,2,23.431978643497903,0.5,1.5,0.0,1.0
1893,15042,5.924005437642336,7,27.424493493949473,0.14285714285714285,1.7142857142857142,0.0,1.0
1894,15052,8.832959610968828,10,26.73787102687902,0.1,2.1,0.0,1.0
1895,15067,13.697476718574762,15,26.833327475899445,0.06666666666666667,2.0,0.0,1.0
1896,15082,13.530453959479928,15,24.7683820397837,0.06666666666666667,2.4,0.0,1.0
1897,15085,1.9308649487793446,3,20.30799695371033,0.3333333333333333,1.0,0.0,1.0
1898,15090,3.888112822547555,5,24.101474979213513,0.2,2.2,0.0,1.0
1899,15098,6.834753451868892,8,25.323455528357975,0.125,1.625,0.0,1.0
1900,15100,0.981810387223959,2,25.0,0.5,2.0,0.0,1.0
1901,15109,7.7218122482299805,9,23.869179581221587,0.1111111111111111,0.8888888888888888,0.0,1.0
1902,15128,17.36566567234695,19,24.522949001770698,0.05263157894736842,2.1578947368421053,0.0,1.0
1903,15140,10.720690885558724,12,25.73898183526981,0.08333333333333333,1.4166666666666667,0.0,1.0
1904,15149,7.895379124209285,9,26.9546612303517,0.1111111111111111,1.6666666666666667,0.0,1.0
1905,15163,12.81914901547134,14,27.149222326337718,0.07142857142857142,2.0,0.0,1.0
1906,15167,2.9122047405689955,4,23.10499988201286,0.25,2.75,0.0,1.0
1907,15170,1.9680588860064745,3,26.147191057096478,0.3333333333333333,1.3333333333333333,0.0,1.0
1908,15172,0.9646799359470606,2,20.212007608596252,0.5,1.0,0.0,1.0
1909,15177,3.8545483741909266,5,22.879149507209267,0.2,2.0,0.0,1.0
1910,15180,1.945001918822527,3,21.210962345114638,0.3333333333333333,3.6666666666666665,0.0,1.0
1911,15197,15.586016852408648,17,25.74829671542961,0.058823529411764705,2.3529411764705883,0.0,1.0
1912,15211,12.566842555999756,14,24.53118887939944,0.07142857142857142,2.7857142857142856,0.0,1.0
1913,15217,4.822863418608904,6,23.232624589341057,0.16666666666666666,1.0,0.0,1.0
1914,15221,2.9051862359046936,4,24.114088967703463,0.25,1.25,0.0,1.0
1915,15228,5.93076753616333,7,26.902143335906324,0.14285714285714285,1.7142857142857142,0.0,1.0
1916,15240,10.621804356575012,12,24.0353351087001,0.08333333333333333,2.0833333333333335,0.0,1.0
1917,15244,2.922385036945343,4,24.03125933033873,0.25,1.75,0.0,1.0
1918,15249,3.937464077025652,5,25.65369759596847,0.2,2.4,0.0,1.0
1919,15262,11.606355149298906,13,24.426176922945878,0.07692307692307693,2.230769230769231,0.0,1.0
1920,15266,2.932565901428461,4,25.66365296590815,0.25,2.25,0.0,1.0
1921,15272,4.835742115974426,6,23.205799566446355,0.16666666666666666,2.1666666666666665,0.0,1.0
1922,15290,16.699116248637438,18,26.888164711069788,0.05555555555555555,2.2222222222222223,0.0,1.0
1923,15298,6.931401216425002,8,27.920072404937653,0.125,1.375,0.0,1.0
1924,15303,3.8680546283721924,5,22.479168280281822,0.2,2.6,0.0,1.0
1925,15333,28.119285702705383,30,25.339857534470177,0.03333333333333333,2.1333333333333333,0.0,1.0
1926,15343,8.916779080405831,10,27.207823252320246,0.1,1.5,0.0,1.0
1927,15353,8.950288712978363,10,28.07698597274167,0.1,2.0,0.0,1.0
1928,15356,1.9439818058162928,3,22.600079051704924,0.3333333333333333,1.0,0.0,1.0
1929,15379,21.284023106098175,23,24.931477863528393,0.043478260869565216,1.7391304347826086,0.0,1.0
1930,15383,2.9251459427177906,4,24.41533925340649,0.25,1.25,0.0,1.0
1931,15388,3.951119601726532,5,26.974387703777797,0.2,3.2,0.0,1.0
1932,15393,3.8702951073646545,5,23.382434466000316,0.2,1.6,0.0,1.0
1933,15397,2.993742074817419,4,27.88948595383213,0.25,2.25,0.0,1.0
1934,15416,17.5243982328102,19,26.097930636527916,0.05263157894736842,2.0,0.0,1.0
1935,15423,5.7904608231037855,7,23.348004433377607,0.14285714285714285,1.1428571428571428,0.0,1.0
1936,15435,10.716237187385559,12,25.14203830066928,0.08333333333333333,2.1666666666666665,0.0,1.0
1937,15442,5.847778260707855,7,25.97760873673926,0.14285714285714285,1.0,0.0,1.0
1938,15473,29.22411175444722,31,25.861630172179193,0.03225806451612903,2.0,0.0,1.0
1939,15476,1.9443058762699366,3,20.912285981888974,0.3333333333333333,3.0,0.0,1.0
1940,15483,5.801329333335161,7,23.242418000882342,0.14285714285714285,1.5714285714285714,0.0,1.0
1941,15488,3.870932102203369,5,22.404802849389235,0.2,1.8,0.0,1.0
1942,15494,4.8590334840118885,6,24.61022616893766,0.16666666666666666,1.8333333333333333,0.0,1.0
1943,15497,1.9456326346844435,3,23.384415579192858,0.3333333333333333,2.0,0.0,1.0
1944,15501,2.891757607460022,4,22.10900775841081,0.25,1.0,0.0,1.0
1945,15508,5.834849813953042,7,25.016502896096288,0.14285714285714285,1.7142857142857142,0.0,1.0
1946,15523,13.623666882514954,15,25.521336451344567,0.06666666666666667,1.6,0.0,1.0
1947,15533,8.92902517132461,10,28.1466229264245,0.1,2.6,0.0,1.0
1948,15541,6.7438483238220215,8,24.41574074074074,0.125,1.75,0.0,1.0
1949,15555,12.579749960452318,14,24.46716397371691,0.07142857142857142,2.5,0.0,1.0
1950,15575,18.45581596903503,20,25.69930924980943,0.05,2.1,0.0,1.0
1951,15582,5.780407667160034,7,23.16343019015773,0.14285714285714285,1.2857142857142858,0.0,1.0
1952,15588,4.875011939555407,6,25.47544259305111,0.16666666666666666,1.5,0.0,1.0
1953,15601,11.570878306403756,13,24.758765945153524,0.07692307692307693,1.6153846153846154,0.0,1.0
1954,15614,11.68441416695714,13,25.568805192517395,0.07692307692307693,2.8461538461538463,0.0,1.0
1955,15637,21.343458948656917,23,25.443751685999434,0.043478260869565216,2.0,0.0,1.0
1956,15646,7.889410832896829,9,27.52416859919429,0.1111111111111111,2.111111111111111,0.0,1.0
1957,15650,2.9416292179375887,4,26.05842094149908,0.25,2.25,0.0,1.0
1958,15658,6.769133387133479,8,23.967394471884106,0.125,2.0,0.0,1.0
1959,15672,12.69210059568286,14,26.533716729676065,0.07142857142857142,1.1428571428571428,0.0,1.0
1960,15676,2.9077243600040674,4,22.73923185397199,0.25,2.25,0.0,1.0
1961,15696,18.635241705924273,20,27.089479190572085,0.05,2.35,0.0,1.0
1962,15704,6.756745427381247,8,24.791666666666668,0.125,1.875,0.0,1.0
1963,15713,7.806406278163195,9,25.198280281194116,0.1111111111111111,2.888888888888889,0.0,1.0
1964,15726,11.9931635633111,13,31.41955191803745,0.07692307692307693,1.8461538461538463,0.0,1.0
1965,15738,10.809212187305093,12,27.192345938847755,0.08333333333333333,1.75,0.0,1.0
1966,15742,2.8978240471333265,4,24.21598932174895,0.25,2.25,0.0,1.0
1967,15753,9.750698326155543,11,25.81467950159156,0.09090909090909091,1.9090909090909092,0.0,1.0
1968,15758,3.9107560496777296,5,24.807092731866113,0.2,2.2,0.0,1.0
1969,15762,2.8911299109458923,4,21.1554358148041,0.25,2.0,0.0,1.0
1970,15773,9.735236406326294,11,25.50089821095746,0.09090909090909091,1.4545454545454546,0.0,1.0
1971,15780,5.789581594988704,7,23.348004433377607,0.14285714285714285,2.2857142857142856,0.0,1.0
1972,15788,6.751834390684962,8,23.554503879205406,0.125,1.75,0.0,1.0
1973,15796,6.756784437224269,8,23.06450122710093,0.125,1.625,0.0,1.0
1974,15806,8.708929220214486,10,24.531666194907004,0.1,1.6,0.0,1.0
1975,15812,4.8750670943409204,6,24.326851432399305,0.16666666666666666,1.5,0.0,1.0
1976,15824,10.603153565898538,12,23.784142429287893,0.08333333333333333,1.6666666666666667,0.0,1.0
1977,15829,3.8534563183784485,5,23.04082458166625,0.2,1.4,0.0,1.0
1978,15833,2.9150822144001722,4,23.776793288487152,0.25,2.75,0.0,1.0
1979,15839,4.884122324176133,6,25.990083571119005,0.16666666666666666,1.5,0.0,1.0
1980,15845,4.871638018637896,6,24.14305891136506,0.16666666666666666,1.6666666666666667,0.0,1.0
1981,15861,14.589038649573922,16,25.622590161596282,0.0625,2.5625,0.0,1.0
1982,15872,9.881606634706259,11,28.269930674072477,0.09090909090909091,1.9090909090909092,0.0,1.0
1983,15874,0.9985386803746223,2,26.036389706717323,0.5,2.5,0.0,1.0
1984,15887,11.658287048339844,13,24.878849120990058,0.07692307692307693,2.3076923076923075,0.0,1.0
1985,15891,2.8961726017296314,4,21.885073907850092,0.25,1.0,0.0,1.0
1986,15897,4.818518042564392,6,23.07267183894054,0.16666666666666666,1.5,0.0,1.0
1987,15908,9.834338624030352,11,27.011003337815225,0.09090909090909091,2.0,0.0,1.0
1988,15916,6.945197105407715,8,28.248838515424275,0.125,1.375,0.0,1.0
1989,15924,6.783786077052355,8,24.71380108308523,0.125,2.75,0.0,1.0
1990,15929,3.8570682406425476,5,22.68720620672865,0.2,1.8,0.0,1.0
1991,15935,4.842826006934047,6,23.989411335236966,0.16666666666666666,2.0,0.0,1.0
1992,15948,11.616765219718218,13,24.568903657694836,0.07692307692307693,1.9230769230769231,0.0,1.0
1993,15950,0.9835297595709562,2,25.0,0.5,0.5,0.0,1.0
1994,15953,1.9602280054241419,3,22.164585742299383,0.3333333333333333,1.3333333333333333,0.0,1.0
1995,15958,3.9601751901209354,5,27.297413770133794,0.2,2.6,0.0,1.0
1996,15965,5.941659966483712,7,27.041857706360357,0.14285714285714285,2.5714285714285716,0.0,1.0
1997,15976,9.655798137187958,11,24.93434335125372,0.09090909090909091,2.272727272727273,0.0,1.0
1998,15979,1.9264469742774963,3,23.925925925925924,0.3333333333333333,0.0,0.0,1.0
1999,15997,16.531676054000854,18,25.59717164822891,0.05555555555555555,2.111111111111111,0.0,1.0
2000,16009,10.709626415744424,12,25.74757230173533,0.08333333333333333,2.25,0.0,1.0
2001,16019,8.798679888248444,10,25.420449008105646,0.1,2.0,0.0,1.0
2002,16028,7.751542864367366,9,24.359906255053442,0.1111111111111111,2.888888888888889,0.0,1.0
2003,16036,6.766532758250833,8,24.124401094703263,0.125,2.25,0.0,1.0
2004,16046,8.950854340568185,10,28.11122895139902,0.1,2.5,0.0,1.0
2005,16059,11.69235867075622,13,25.192240610829003,0.07692307692307693,2.3846153846153846,0.0,1.0
2006,16063,2.895399807021022,4,21.885073907850092,0.25,1.5,0.0,1.0
2007,16069,4.821601906791329,6,23.40400253619875,0.16666666666666666,1.6666666666666667,0.0,1.0
2008,16074,3.868526249192655,5,24.666666666666664,0.2,2.4,0.0,1.0
2009,16081,5.895122088491917,7,26.997848120499206,0.14285714285714285,2.0,0.0,1.0
2010,16086,3.8708181772381067,5,23.038010339720433,0.2,1.8,0.0,1.0
2011,16091,3.923116961494088,5,25.492633198802604,0.2,1.6,0.0,1.0
2012,16096,3.928941546007991,5,24.852846667165085,0.2,1.8,0.0,1.0
2013,16104,6.775672793388367,8,24.367611988787022,0.125,2.25,0.0,1.0
2014,16111,5.787304360419512,7,23.445267826660263,0.14285714285714285,2.142857142857143,0.0,1.0
2015,16114,1.9308650083839893,3,23.9546524289986,0.3333333333333333,1.6666666666666667,0.0,1.0
2016,16118,2.890744725242257,4,22.348936884011582,0.25,1.75,0.0,1.0
2017,16123,3.8592158425599337,5,24.666666666666664,0.2,1.2,0.0,1.0
2018,16138,13.531503496691585,15,24.43060678711019,0.06666666666666667,2.8666666666666667,0.0,1.0
2019,16148,8.901529163122177,10,28.260171817570217,0.1,2.0,0.0,1.0
2020,16151,1.9296005759388208,3,21.46524917868211,0.3333333333333333,1.0,0.0,1.0
2021,16166,13.777940154075623,15,28.228067396429932,0.06666666666666667,1.6,0.0,1.0
2022,16176,8.758372126147151,10,25.53219023167395,0.1,2.9,0.0,1.0
2023,16181,3.8804793674498796,5,25.0,0.2,2.6,0.0,1.0
2024,16192,9.80048511363566,11,26.481717314873517,0.09090909090909091,1.6363636363636365,0.0,1.0
2025,16195,1.9321234207600355,3,21.032809292211798,0.3333333333333333,2.3333333333333335,0.0,1.0
2026,16207,10.653074439615011,12,25.27763928088257,0.08333333333333333,2.6666666666666665,0.0,1.0
2027,16216,7.960681734606624,9,28.702770114591804,0.1111111111111111,2.4444444444444446,0.0,1.0
2028,16224,6.753158608451486,8,24.59722222222222,0.125,1.25,0.0,1.0
2029,16229,3.880392847582698,5,24.286445201604998,0.2,2.8,0.0,1.0
2030,16250,19.34969007782638,21,24.832460181248702,0.047619047619047616,2.0476190476190474,0.0,1.0
2031,16256,4.857662100344896,6,24.156815985049363,0.16666666666666666,2.3333333333333335,0.0,1.0
2032,16265,7.896927196532488,9,27.517098862250773,0.1111111111111111,2.2222222222222223,0.0,1.0
2033,16270,3.8547893948853016,5,22.68720620672865,0.2,0.8,0.0,1.0
2034,16273,1.9302312918007374,3,20.065241601240754,0.3333333333333333,2.3333333333333335,0.0,1.0
2035,16279,4.823879240080714,6,23.232624589341057,0.16666666666666666,1.3333333333333333,0.0,1.0
2036,16284,3.891831973567605,5,24.794306031135367,0.2,1.8,0.0,1.0
2037,16295,9.641705054789782,11,24.035977048731482,0.09090909090909091,1.8181818181818181,0.0,1.0
2038,16301,4.885293383151293,6,25.398721289791677,0.16666666666666666,2.3333333333333335,0.0,1.0
2039,16305,2.8935084138065577,4,23.48287503792781,0.25,1.25,0.0,1.0
2040,16311,4.841805297881365,6,23.623192629178806,0.16666666666666666,1.5,0.0,1.0
2041,16325,12.90486540272832,14,28.654967850523125,0.07142857142857142,1.5,0.0,1.0
2042,16331,4.853146214038134,6,24.60910544805577,0.16666666666666666,2.8333333333333335,0.0,1.0
2043,16334,1.931492704898119,3,22.568713305898495,0.3333333333333333,1.3333333333333333,0.0,1.0
2044,16337,1.9475759621709585,3,25.0,0.3333333333333333,2.3333333333333335,0.0,1.0
2045,16346,7.739746231585741,9,23.99290392391346,0.1111111111111111,2.111111111111111,0.0,1.0
2046,16356,8.82313346862793,10,26.44320001367104,0.1,2.4,0.0,1.0
2047,16363,5.828906834125519,7,23.997798446847188,0.14285714285714285,1.5714285714285714,0.0,1.0
2048,16368,3.8748389072716236,5,22.791611865693348,0.2,1.6,0.0,1.0
2049,16371,1.9274676833301783,3,21.145343677881083,0.3333333333333333,0.6666666666666666,0.0,1.0
2050,16375,2.8907447457313538,4,21.298931200930564,0.25,0.75,0.0,1.0
2051,16382,5.857577197253704,7,25.998185201295488,0.14285714285714285,1.8571428571428572,0.0,1.0
2052,16390,6.807501832023263,8,25.007910147540628,0.125,2.5,0.0,1.0
2053,16396,4.874801551923156,6,25.85888987901808,0.16666666666666666,1.6666666666666667,0.0,1.0
2054,16400,2.897434053942561,4,22.10900775841081,0.25,3.0,0.0,1.0
2055,16410,8.729519722983241,10,25.020614066056662,0.1,2.6,0.0,1.0
2056,16413,1.9289698787033558,3,22.568713305898495,0.3333333333333333,2.0,0.0,1.0
2057,16416,1.9267584681510925,3,19.838669938935812,0.3333333333333333,0.6666666666666666,0.0,1.0
2058,16424,6.7643995471298695,8,23.579110879417993,0.125,2.25,0.0,1.0
2059,16429,3.97002393566072,5,27.672236724841593,0.2,1.8,0.0,1.0
2060,16437,6.837182143703103,8,25.352154696559346,0.125,1.75,0.0,1.0
2061,16443,4.83928239159286,6,24.409392645135643,0.16666666666666666,2.3333333333333335,0.0,1.0
2062,16449,4.832890152931213,6,23.800039525852466,0.16666666666666666,1.0,0.0,1.0
2063,16461,10.656151531264186,12,25.012770578380557,0.08333333333333333,2.5,0.0,1.0
2064,16464,1.9439818058162928,3,22.24638525835761,0.3333333333333333,1.6666666666666667,0.0,1.0
2065,16483,17.51571541838348,19,25.495450242814375,0.05263157894736842,2.473684210526316,0.0,1.0
2066,16498,13.613961955532432,15,25.847746285685886,0.06666666666666667,2.066666666666667,0.0,1.0
2067,16506,6.74962988588959,8,24.791666666666668,0.125,1.5,0.0,1.0
2068,16517,9.674590725451708,11,24.15004056746982,0.09090909090909091,2.3636363636363638,0.0,1.0
2069,16520,1.930862007662654,3,19.838669938935812,0.3333333333333333,1.0,0.0,1.0
2070,16527,6.0295539274811745,7,30.54112178043679,0.14285714285714285,2.2857142857142856,0.0,1.0
2071,16530,1.928098440170288,3,21.145343677881083,0.3333333333333333,2.6666666666666665,0.0,1.0
2072,16534,2.9303055983036757,4,22.935003289959106,0.25,2.25,0.0,1.0
2073,16539,3.9686521887779236,5,28.487123721073964,0.2,2.0,0.0,1.0
2074,16542,1.9293598718941212,3,21.46524917868211,0.3333333333333333,3.3333333333333335,0.0,1.0
2075,16550,6.783511716872454,8,23.72961851332922,0.125,1.75,0.0,1.0
2076,16558,6.951499242335558,8,28.93706882062946,0.125,3.0,0.0,1.0
2077,16563,3.856437522917986,5,22.68720620672865,0.2,2.0,0.0,1.0
2078,16584,19.500157915055752,21,26.350671610537034,0.047619047619047616,2.0,0.0,1.0
2079,16588,2.9799920171499252,4,27.371291100473467,0.25,1.75,0.0,1.0
2080,16603,13.686422783881426,15,26.18777768845982,0.06666666666666667,2.066666666666667,0.0,1.0
2081,16606,1.9462633915245533,3,22.600079051704924,0.3333333333333333,1.6666666666666667,0.0,1.0
2082,16610,2.908388562500477,4,25.0,0.25,0.75,0.0,1.0
2083,16616,4.824514705687761,6,22.532620800620375,0.16666666666666666,2.1666666666666665,0.0,1.0
2084,16618,0.9718732223846018,2,24.166666666666664,0.5,0.5,0.0,1.0
2085,16624,4.918618977069855,6,25.714205666608006,0.16666666666666666,2.1666666666666665,0.0,1.0
2086,16634,8.732411185279489,10,24.894898943503385,0.1,2.0,0.0,1.0
2087,16638,2.9046361446380615,4,24.11854811837661,0.25,2.25,0.0,1.0
2088,16640,0.9630314707756042,2,20.6826372354941,0.5,1.5,0.0,1.0
2089,16650,8.724170625209808,10,24.673915890931735,0.1,2.7,0.0,1.0
2090,16657,5.8951106034219265,7,26.997848120499206,0.14285714285714285,2.0,0.0,1.0
2091,16675,16.450978934764862,18,25.02355640489877,0.05555555555555555,2.2222222222222223,0.0,1.0
2092,16690,13.617104351520538,15,25.395784671221165,0.06666666666666667,2.0,0.0,1.0
2093,16703,11.796637393534184,13,27.958212414020394,0.07692307692307693,1.3846153846153846,0.0,1.0
2094,16712,7.7980100605636835,9,26.123396492386597,0.1111111111111111,1.5555555555555556,0.0,1.0
2095,16718,4.84565132111311,6,25.036347508462175,0.16666666666666666,2.1666666666666665,0.0,1.0
2096,16728,8.777786890044808,10,25.254644086480052,0.1,2.3,0.0,1.0
2097,16740,10.732254489790648,12,26.602919357681134,0.08333333333333333,2.3333333333333335,0.0,1.0
2098,16744,2.973414856940508,4,26.62260813653647,0.25,3.0,0.0,1.0
2099,16750,4.831713855266571,6,22.989404469329017,0.16666666666666666,2.1666666666666665,0.0,1.0
2100,16753,1.929603535681963,3,20.30799695371033,0.3333333333333333,2.0,0.0,1.0
2101,16761,6.753442518878728,8,24.810568107358407,0.125,1.75,0.0,1.0
2102,16772,9.70452050678432,11,25.45434597566094,0.09090909090909091,2.909090909090909,0.0,1.0
2103,16795,21.39624331332743,23,25.727789381552157,0.043478260869565216,2.0434782608695654,0.0,1.0
2104,16800,3.920012455433607,5,26.314510371007042,0.2,1.6,0.0,1.0
2105,16807,5.85239932872355,7,25.174851196025944,0.14285714285714285,1.2857142857142858,0.0,1.0
2106,16811,2.922385036945343,4,24.41533925340649,0.25,1.25,0.0,1.0
2107,16825,12.67718493938446,14,25.76773998592412,0.07142857142857142,1.7857142857142858,0.0,1.0
2108,16831,4.888688264414668,6,25.241844747492394,0.16666666666666666,1.6666666666666667,0.0,1.0
2109,16835,2.904246151447296,4,22.764578005523557,0.25,2.0,0.0,1.0
2110,16865,28.435564098879695,30,26.85048585561896,0.03333333333333333,2.1666666666666665,0.0,1.0
2111,16868,1.9412176609039307,3,22.600079051704924,0.3333333333333333,2.3333333333333335,0.0,1.0
2112,16870,0.9807631708681583,2,25.0,0.5,1.0,0.0,1.0
2113,16879,7.790478825569153,9,24.935503933416168,0.1111111111111111,1.8888888888888888,0.0,1.0
2114,16885,4.877090651541948,6,24.035089218464396,0.16666666666666666,2.5,0.0,1.0
2115,16897,10.732395827770233,12,26.149212043902168,0.08333333333333333,1.0833333333333333,0.0,1.0
2116,16906,7.793752430006862,9,24.633831638114703,0.1111111111111111,2.888888888888889,0.0,1.0
2117,16915,7.765840131789446,9,24.892829295481175,0.1111111111111111,2.111111111111111,0.0,1.0
2118,16933,16.637227911502123,18,26.164767822968486,0.05555555555555555,3.0555555555555554,0.0,1.0
2119,16941,6.745350480079651,8,23.240498857641374,0.125,2.0,0.0,1.0
2120,16948,5.781868437305093,7,23.348004433377607,0.14285714285714285,0.8571428571428571,0.0,1.0
2121,16964,14.494938626885414,16,25.061534053630485,0.0625,2.25,0.0,1.0
2122,16974,8.766985608264804,10,25.99999249709608,0.1,2.0,0.0,1.0
2123,16983,7.852066665887833,9,26.95600915263965,0.1111111111111111,1.6666666666666667,0.0,1.0
2124,16991,6.780349591746926,8,23.93671965336227,0.125,1.25,0.0,1.0
2125,16994,1.9408282041549683,3,24.782261078727903,0.3333333333333333,1.3333333333333333,0.0,1.0
2126,17001,5.8741973449941725,7,26.331891138392113,0.14285714285714285,2.0,0.0,1.0
2127,17004,1.931495664641261,3,21.808005072397503,0.3333333333333333,2.3333333333333335,0.0,1.0
2128,17026,20.54507672600448,22,26.482083833013938,0.045454545454545456,2.090909090909091,0.0,1.0
2129,17028,0.9822683073580265,2,25.0,0.5,0.5,0.0,1.0
2130,17034,4.8234253115952015,6,22.419334969467908,0.16666666666666666,1.8333333333333333,0.0,1.0
2131,17057,21.331811545416713,23,25.27984643527921,0.043478260869565216,2.3043478260869565,0.0,1.0
2132,17064,5.917217273265123,7,26.474372284687323,0.14285714285714285,2.2857142857142856,0.0,1.0
