episode,global_step,episode_reward,episode_length
260,2153,5.8480808704625815,7
261,2164,9.732579708099365,11
262,2181,15.592450734926388,17
263,2184,1.9500960091827437,3
264,2197,11.797410844767,13
265,2202,3.8963532428024337,5
266,2218,14.588324188196566,16
267,2222,2.9174804091453552,4
268,2225,1.9472491125343367,3
269,2238,11.751463053631596,13
270,2245,5.883481323719025,7
271,2249,2.941518783569336,4
272,2259,8.839333176612854,10
273,2261,0.9763275950681418,2
274,2283,20.47188138763886,22
275,2289,4.929567266255617,6
276,2295,4.871113476110622,6
277,2304,7.7962574939010665,9
278,2307,1.9507358043920249,3
279,2314,5.8706963658332825,7
280,2321,5.835572718584444,7
281,2337,14.628485003486276,16
282,2345,6.8349328021286055,8
283,2374,27.301506399118807,29
284,2382,6.82277685101144,8
285,2385,1.9456174363731407,3
286,2402,15.641444128006697,17
287,2422,18.61323907598853,20
288,2427,3.954871117079165,5
289,2430,1.9507358043920249,3
290,2443,11.707326032221317,13
291,2456,11.694178102421574,13
292,2463,5.834645211696625,7
293,2468,3.895713447534945,5
294,2480,10.697089314460754,12
295,2502,20.5120088881813,22
296,2509,5.851269363367464,7
297,2514,3.951489547267556,5
298,2529,13.614843487739563,15
299,2538,7.796897289110348,9
300,2543,3.9334860413800925,5
301,2551,6.8081294298172,8
302,2558,5.87690382997971,7
303,2574,14.66673332353821,16
304,2578,2.924216505838558,4
305,2582,2.9207355360267684,4
306,2589,5.869138597452547,7
307,2619,28.292867776704952,30
308,2645,24.393840074539185,26
309,2657,10.72366714477539,12
310,2665,6.816105245554354,8
311,2676,9.769032892538235,11
312,2694,16.555341362953186,18
313,2700,4.866011261940002,6
314,2719,17.662939726316836,19
315,2734,13.641781446291134,15
316,2738,2.922936853719875,4
317,2741,1.9737672179471701,3
318,2744,1.94625723361969,3
319,2748,2.923224624944851,4
320,2764,14.587332308292389,16
321,2772,6.858807145559695,8
322,2785,11.691616176569369,13
323,2795,8.754095911979675,10
324,2805,8.814476251602173,10
325,2810,3.8976936310064048,5
326,2823,11.681467354297638,13
327,2838,13.879467663122341,15
328,2847,7.783813714981079,9
329,2858,9.747919619083405,11
330,2871,11.71308409969788,13
331,2889,16.60015320579987,18
332,2898,7.853122114145663,9
333,2909,9.762365102767944,11
334,2918,7.818295955657959,9
335,2929,9.74600147898309,11
336,2944,13.628353952371981,15
337,2948,2.9436396350502037,4
338,2953,3.897345123696141,5
339,2958,3.89891242783051,5
340,2967,7.796545265126042,9
341,2975,6.843824981653597,8
342,2983,6.8235732316970825,8
343,2987,2.9449192265747115,4
344,3004,15.650035380327608,17
345,3008,2.945616243290715,4
346,3032,22.49742628633976,24
347,3044,10.786054846597835,12
348,3053,7.802941977977753,9
349,3059,4.869495746446773,6
350,3065,4.878819762670901,6
351,3068,1.9478911141632125,3
352,3087,17.50834983587265,19
353,3090,1.9453319311141968,3
354,3094,2.968345485627651,4
355,3106,10.75711439549923,12
356,3112,4.8625587821006775,6
357,3135,21.482872305321507,23
358,3146,9.774695752072148,11
359,3153,5.8410453766118735,7
360,3161,6.8074217438697815,8
361,3166,3.896705267834477,5
362,3171,3.8899552822113037,5
363,3178,5.932038843631744,7
364,3186,6.818298277212307,8
365,3191,3.896993038011715,5
366,3199,6.836211321759038,8
367,3206,5.853323639370501,7
368,3213,5.835285007953644,7
369,3226,11.777281581365969,13
370,3245,17.54987269442063,19
371,3252,5.860511898994446,7
372,3261,7.781542241573334,9
373,3264,1.9545081374235451,3
374,3275,9.727461338043213,11
375,3280,3.899552223039791,5
376,3285,3.906064847484231,5
377,3293,6.888976750778966,8
378,3301,6.814811525749974,8
379,3318,15.591109572851565,17
380,3327,7.786775289976504,9
381,3351,22.41330820019357,24
382,3359,6.824199898634106,8
383,3371,10.710880575585179,12
384,3382,9.74600147898309,11
385,3392,8.787011859822087,10
386,3397,3.89251446723938,5
387,3419,20.486816056072712,22
388,3447,26.282789826393127,28
389,3451,2.9348261326085776,4
390,3478,25.330312490463257,27
391,3484,4.889954088139348,6
392,3492,6.831437525106594,8
393,3509,15.572606086730957,17
394,3531,20.55527937313309,22
395,3539,6.80777382850647,8
396,3547,6.853198168682866,8
397,3558,9.805928724817932,11
398,3563,3.8986246555577964,5
399,3577,12.6516774892807,14
400,3596,17.508776360191405,19
401,3599,1.968390166759491,3
402,3611,10.709999857353978,12
403,3614,1.9635317102074623,3
404,3621,5.8845010965596884,7
405,3653,30.21113258600235,32
406,3671,16.74866872926941,18
407,3674,1.959319232904818,3
408,3679,3.8938548555015586,5
409,3697,16.574554665014148,18
410,3700,1.9722289423225448,3
411,3702,1.0027525909245014,2
412,3709,5.895378528046422,7
413,3730,19.50115990440827,21
414,3741,9.725880086421967,11
415,3746,3.899552223039791,5
416,3761,13.655309914553072,15
417,3764,1.9507358043920249,3
418,3782,16.606012642383575,18
419,3789,5.835924804210663,7
420,3791,0.9881982058286667,2
421,3798,5.836564600467682,7
422,3803,3.9491382502019405,5
423,3809,4.873960432363674,6
424,3820,9.72909677028656,11
425,3829,7.809062897169497,9
426,3836,5.843250273668673,7
427,3840,2.9574495523702353,4
428,3844,2.917466461658478,4
429,3854,8.77130549843423,10
430,3864,8.76042902271729,10
431,3866,0.979598687030375,2
432,3876,8.767243382288143,10
433,3892,14.652970847440884,16
434,3901,7.8014503619633615,9
435,3910,7.80550217628479,9
436,3912,0.9763275950681418,2
437,3928,14.652267454075627,16
438,3942,12.669226106954738,14
439,3946,2.9243040857836604,4
440,3951,3.8931542625068687,5
441,3964,11.68336593080312,13
442,3974,8.770667967153713,10
443,3980,4.865355372428894,6
444,4005,23.445663630962372,25
445,4011,4.86244410276413,6
446,4019,6.819843947887421,8
447,4021,0.9756877998588607,2
448,4026,3.907602247549221,5
449,4040,12.667661009239964,14
450,4046,4.965564607584383,6
451,4049,1.9469134797691368,3
452,4054,3.9305781691800803,5
453,4057,1.9507358043920249,3
454,4061,2.9175365567207336,4
455,4063,0.9724888205528259,2
456,4067,2.920379936695099,4
457,4069,0.9722033143043518,2
458,4079,8.770430204225704,10
459,4083,2.919737935066223,4
460,4088,3.8903095722198486,5
461,4092,2.917466461658478,4
462,4109,15.592450734926388,17
463,4114,3.894146143400576,5
464,4125,9.7539671639679,11
465,4131,4.86244410276413,6
466,4137,4.87111347715836,6
467,4143,4.883623897098005,6
468,4165,20.464491781545803,22
469,4183,16.587187109398656,18
470,4187,2.925144013715908,4
471,4198,9.79865288734436,11
472,4202,2.9530060943216085,4
473,4212,8.769741710973904,10
474,4222,8.769758641719818,10
475,4225,1.9575062384246849,3
476,4233,6.821561853401363,8
477,4241,6.822137055802159,8
478,4248,5.848368641687557,7
479,4279,29.23416566546075,31
480,4286,5.834932923316956,7
481,4305,17.55598223209381,19
482,4308,1.9500960091827437,3
483,4337,27.306460320949554,29
484,4346,7.7895213951705955,9
485,4371,23.37480467557907,25
486,4386,13.6791752576828,15
487,4395,7.805214344465639,9
488,4410,13.636021017038729,15
489,4419,7.793410537648015,9
490,4434,13.67873501777649,15
491,4452,16.53202223777771,18
492,4456,2.925144013715908,4
493,4463,5.852633943315595,7
494,4469,4.874866306781769,6
495,4475,4.865995168685913,6
496,4483,6.892814214574173,8
497,4490,5.834932923316956,7
498,4492,0.9750480036018416,2
499,4495,1.9552995562553406,3
500,4506,9.738675653934479,11
501,4514,6.841062426567078,8
502,4535,19.524738371372223,21
503,4541,4.872393069672398,6
504,4548,5.8574104874860495,7
505,4569,19.5540629401803,21
506,4581,10.756961584091187,12
507,4585,2.9222595661412925,4
508,4596,9.763627886772156,11
509,4614,16.56814145942917,18
510,4625,9.750190019607544,11
511,4646,19.449891090393066,21
512,4653,5.848017036914825,7
513,4657,2.925144013715908,4
514,4663,4.86244410276413,6
515,4681,16.64739602804184,18
516,4688,5.855491098714992,7
517,4694,4.8782399882911704,6
518,4706,10.773864567279816,12
519,4716,8.767291960073635,10
520,4720,2.924504218506627,4
521,4729,7.782821834087372,9
522,4733,2.968375099822879,4
523,4735,0.973128616809845,2
524,4762,25.59219640493393,27
525,4771,7.790901719534304,9
526,4791,18.511548816168215,20
527,4794,1.9577735466882586,3
528,4798,2.9184605479240417,4
529,4800,0.973128616809845,2
530,4819,17.50713813304901,19
531,4827,6.816093384230044,8
532,4848,19.465786697342992,21
533,4859,9.732064777053893,11
534,4862,1.9449776411056519,3
535,4873,9.737673163414001,11
536,4881,6.813884018862154,8
537,4907,24.337812185287476,26
538,4916,7.779910564422607,9
539,4928,10.70098865032196,12
540,4941,11.718229529215023,13
541,4949,6.850623216014355,8
542,4970,19.467611523810774,21
543,4985,13.629623155109584,15
544,4993,6.809693217277527,8
545,4996,1.9494562118779868,3
546,5004,6.884118139743805,8
547,5008,2.934597108513117,4
548,5011,1.9507358043920249,3
549,5028,15.585402007214725,17
550,5031,1.950448092771694,3
551,5034,1.9617557958699763,3
552,5037,1.9456174363731407,3
553,5064,25.33439349825494,27
554,5077,11.73646879097214,13
555,5084,5.850007528439164,7
556,5101,15.602399524999782,17
557,5117,14.60085004370194,16
558,5135,16.550640642642975,18
559,5157,20.45211393944919,22
560,5160,1.9453319311141968,3
561,5169,7.80606734653702,9
562,5175,4.86244410276413,6
563,5180,3.9027511877939105,5
564,5197,15.613943872856908,17
565,5199,0.9724888205528259,2
566,5216,15.572606086730957,17
567,5225,7.797185060335323,9
568,5231,4.875238120555878,6
569,5236,3.892226755619049,5
570,5240,2.917466461658478,4
571,5250,8.766826925682835,10
572,5255,3.8931542625068687,5
573,5273,16.53202223777771,18
574,5283,8.900754630565643,10
575,5286,1.9507358043920249,3
576,5294,6.812892198562622,8
577,5299,3.9097250669728965,5
578,5304,3.8899552822113037,5
579,5322,16.58342957496643,18
580,5331,7.797185060335323,9
581,5336,3.907602247549221,5
582,5348,10.747640212066472,12
583,5374,24.401791214942932,26
584,5387,11.708605525898747,13
585,5407,18.59723207168281,20
586,5412,3.899552223039791,5
587,5429,15.60951049439609,17
588,5458,27.285349246812984,29
589,5473,13.654243525816128,15
590,5501,26.2571981549263,28
591,5514,11.686955034732819,13
592,5536,20.464491781545803,22
593,5548,10.732831892324612,12
594,5574,24.36183684761636,26
595,5601,25.380202841944993,27
596,5604,1.9587654368951917,3
597,5617,11.69365292484872,13
598,5623,4.922508832765743,6
599,5639,14.630838431417942,16
600,5667,26.384869274450466,28
601,5670,1.9453319311141968,3
602,5684,12.782784578157589,14
603,5690,4.86244410276413,6
604,5709,17.505150854587555,19
605,5721,10.761695325374603,12
606,5735,12.672776997089386,14
607,5758,21.47143965959549,23
608,5769,9.741585909330752,11
609,5773,2.919385850429535,4
610,5786,11.685572978807613,13
611,5805,17.6151505112648,19
612,5813,6.8074217438697815,8
613,5826,11.697705328464508,13
614,5833,5.834932923316956,7
615,5837,2.9214198569534346,4
616,5842,3.8958515767008066,5
617,5851,7.826884590671398,9
618,5858,5.848368641687557,7
619,5879,19.466059505939484,21
620,5890,9.73128616809845,11
621,5896,4.86244410276413,6
622,5906,8.770953474449925,10
623,5910,2.919385850429535,4
624,5928,16.60869836807251,18
625,5948,18.489795684814453,20
626,5990,39.97701907157898,42
627,5997,5.834946870803833,7
628,6003,4.866282879316714,6
629,6006,1.9550011060200632,3
630,6010,2.922936853719875,4
631,6023,11.703487254679203,13
632,6045,20.563017308712006,22
633,6059,12.654862523078918,14
634,6077,16.54909038543701,18
635,6109,30.21918308432214,32
636,6122,11.669865846633911,13
637,6134,10.705694375443272,12
638,6162,26.31520633911714,28
639,6197,33.13179850275628,35
640,6199,0.9724888205528259,2
641,6211,10.69964849948883,12
642,6233,20.464491781545803,22
643,6239,4.872108933283016,6
644,6245,4.867701285518706,6
645,6249,2.935113428044133,4
646,6265,14.591597610153258,16
647,6284,17.545532455202192,19
648,6310,24.329931615793612,26
649,6322,10.709511518478394,12
650,6344,20.435061037540436,22
651,6348,2.934453216381371,4
652,6359,9.822763559175655,11
653,6385,24.368874728679657,26
654,6405,18.514107999159023,20
655,6422,15.605246640741825,17
656,6429,5.857964336872101,7
657,6442,11.69389033014886,13
658,6454,10.716922935796902,12
659,6467,11.674998164176941,13
660,6477,8.764555512869265,10
661,6484,5.84970901440829,7
662,6490,4.866282879316714,6
663,6497,5.8589852442382835,7
664,6506,7.780262649059296,9
665,6510,2.917466461658478,4
666,6517,5.850020705664065,7
667,6542,23.403423309326172,25
668,6571,27.418774485588074,29
669,6581,8.752751469612122,10
670,6588,5.836918890476227,7
671,6594,4.888474524021149,6
672,6604,8.777990996837616,10
673,6616,10.697377026081085,12
674,6623,5.834932923316956,7
675,6630,5.844242093968205,7
676,6644,12.694743093801662,14
677,6652,6.815463960170746,8
678,6655,1.9491707066772506,3
679,6661,4.86244410276413,6
680,6692,29.341933965682983,31
681,6707,13.639507767511532,15
682,6717,8.804897487163544,10
683,6721,2.917466461658478,4
684,6727,4.898221909999847,6
685,6742,13.638867971254513,15
686,6752,8.752751469612122,10
687,6776,22.41330820019357,24
688,6796,18.50287926098099,20
689,6832,34.106206712080166,36
690,6862,28.259757456136867,30
691,6869,5.834932923316956,7
692,6888,17.588897347450256,19
693,6892,2.9210197319625877,4
694,6896,2.922936914372258,4
695,6903,5.834932923316956,7
696,6905,0.9722033143043518,2
697,6918,11.692959245992824,13
698,6931,11.748875975608826,13
699,6959,26.310013470007107,28
700,6969,8.771592854463961,10
701,6987,16.565950632095337,18
702,7006,17.517306864261627,19
703,7027,19.550928589655086,21
704,7037,8.771593269659206,10
705,7046,7.78502893447876,9
706,7058,10.72054844116792,12
707,7070,10.722957491874695,12
708,7087,15.592151879274752,17
709,7094,5.842962502443697,7
710,7106,10.697089314460754,12
711,7118,10.720121917081997,12
712,7131,11.694817897630855,13
713,7135,2.9225848297355697,4
714,7145,8.76718121569138,10
715,7149,2.928075671195984,4
716,7168,17.591732947155833,19
717,7187,17.504798769950867,19
718,7194,5.841685175895691,7
719,7206,10.720409688306972,12
720,7216,8.753692924976349,10
721,7230,12.78018294647336,14
722,7233,1.9481766214012168,3
723,7253,18.514747795416042,20
724,7261,6.82277685101144,8
725,7270,7.8521910309791565,9
726,7282,10.722894012928009,12
727,7300,16.564651784254238,18
728,7303,1.9498105018865317,3
729,7306,1.9449776411056519,3
730,7315,7.784949821420014,9
731,7339,22.372425614797976,24
732,7359,18.515675362898037,20
733,7367,6.82277685101144,8
734,7378,9.72488820552826,11
735,7392,12.665695905685425,14
736,7410,16.56685894425027,18
737,7427,15.592450734926388,17
738,7429,0.9793133055791259,2
739,7466,35.079687353922054,37
740,7478,10.718842324567959,12
741,7494,14.624792393995449,16
742,7497,1.9550011060200632,3
743,7512,13.636657294584438,15
744,7521,7.81784975528717,9
745,7535,12.839359367266297,14
746,7547,10.720409688306972,12
747,7558,9.728791356086731,11
748,7562,2.925144013715908,4
749,7579,15.60495886951685,17
750,7600,19.49008357222192,21
751,7610,8.765195190906525,10
752,7616,4.86244410276413,6
753,7624,6.832938730716705,8
754,7626,0.9724888205528259,2
755,7638,10.714076082222164,12
756,7643,3.899552223039791,5
757,7663,18.51538759167306,20
758,7675,10.711804608814418,12
759,7682,5.848368641687557,7
760,7699,15.592450734926388,17
761,7703,2.919385850429535,4
762,7723,18.477287590503693,20
763,7744,19.46222072839737,21
764,7758,12.669226106954738,14
765,7778,18.54126501083374,20
766,7789,9.74600147898309,11
767,7795,4.865643084049225,6
768,7803,6.82277685101144,8
769,7807,2.925144013715908,4
770,7824,15.560813009738922,17
771,7866,39.93288653786294,42
772,7885,17.632757484912872,19
773,7894,7.779910564422607,9
774,7896,0.9724888205528259,2
775,7938,39.87204164266586,42
776,7947,7.786447339691222,9
777,7957,8.7597892274498,10
778,7965,6.80777382850647,8
779,7971,4.8691963533638045,6
780,7981,8.770953474449925,10
781,7987,4.871465322328731,6
782,7999,10.72779941256158,12
783,8013,12.669167636835482,14
784,8051,36.2121239900589,38
785,8073,20.473159190965816,22
786,8109,34.07834368944168,36
787,8140,29.187458634376526,31
788,8157,15.592162963701412,17
789,8168,9.749979009386152,11
790,8198,28.202175796031952,30
791,8200,0.9724888205528259,2
792,8221,19.498443481279537,21
793,8236,13.631904603447765,15
794,8245,7.779910564422607,9
795,8255,8.771593269659206,10
796,8264,7.796897289110348,9
797,8282,16.53266203403473,18
798,8286,2.929409315343946,4
799,8292,4.873960432363674,6
800,8296,2.917466461658478,4
801,8298,0.9881982048973441,2
802,8308,8.764907536911778,10
803,8331,21.435413238359615,23
804,8349,16.561547906603664,18
805,8353,2.955149292945862,4
806,8373,18.477287590503693,20
807,8396,21.420697808265686,23
808,8412,14.616475161863491,16
809,8414,0.9724888205528259,2
810,8418,2.935007033753209,4
811,8434,14.660693771671504,16
812,8449,13.656430222094059,15
813,8472,21.43448567192536,23
814,8479,5.856685974635184,7
815,8486,5.835285007953644,7
816,8504,16.60943764448166,18
817,8515,9.745073911501095,11
818,8531,14.612634299206547,16
819,8547,14.603679237770848,16
820,8560,11.669865846633911,13
821,8567,5.834932923316956,7
822,8581,12.757515251636505,14
823,8589,6.80777382850647,8
824,8595,4.864075779914856,6
825,8604,7.80331570468843,9
826,8614,8.784389175474644,10
827,8618,2.9200256456970237,4
828,8636,16.57433342630975,18
829,8643,5.834932923316956,7
830,8647,2.925144013715908,4
831,8672,23.387716409517452,25
832,8706,32.1573902934324,34
833,8722,14.618042525602505,16
834,8730,6.8074217438697815,8
835,8738,6.819929894758388,8
836,8742,2.9206654409645125,4
837,8746,2.917466461658478,4
838,8756,8.752751469612122,10
839,8772,14.629270788980648,16
840,8775,1.9507358043920249,3
841,8796,19.47565448284149,21
842,8822,24.337087035179138,26
843,8829,5.834932923316956,7
844,8835,4.870761451078579,6
845,8849,12.669226106954738,14
846,8864,13.619792102777865,15
847,8869,3.9038175246678293,5
848,8873,2.925144013715908,4
849,8879,4.873960432363674,6
850,8896,15.58256483078003,17
851,8901,3.899552223039791,5
852,8917,14.618042525602505,16
853,8926,7.779910564422607,9
854,8943,15.592450734926388,17
855,8985,39.93128925259225,42
856,8995,8.758797346556094,10
857,9003,6.8074217438697815,8
858,9010,5.847726941108704,7
859,9020,8.752111673355103,10
860,9037,15.559821128845215,17
861,9056,17.540979382349178,19
862,9064,6.822489079786465,8
863,9077,11.693250533891842,13
864,9082,3.896993038011715,5
865,9090,6.830454387702048,8
866,9094,2.9225848297355697,4
867,9102,6.816091117216274,8
868,9113,9.72488820552826,11
869,9117,2.9248562424909323,4
870,9120,1.9492429429665208,3
871,9124,2.9235789149533957,4
872,9129,3.899552223039791,5
873,9149,18.515675362898037,20
874,9157,6.82277685101144,8
875,9160,1.9449776411056519,3
876,9175,13.616137027740479,15
877,9192,15.559821128845215,17
878,9202,8.831370247527957,10
879,9206,2.9200256456970237,4
880,9214,6.82277685101144,8
881,9223,7.797185060335323,9
882,9238,13.616827248537447,15
883,9242,2.9248562424909323,4
884,9254,10.74856048822403,12
885,9267,11.691331145120785,13
886,9276,7.784175866283476,9
887,9279,1.9468970288871787,3
888,9287,6.8074217438697815,8
889,9298,9.725880086421967,11
890,9317,17.541267153574154,19
891,9332,13.656142450869083,15
892,9343,9.74600147898309,11
893,9353,8.752111673355103,10
894,9373,18.513114934787154,20
895,9378,3.899552223039791,5
896,9381,1.9472491125343367,3
897,9395,12.645265935861971,14
898,9442,44.836488366127014,47
899,9453,9.74600147898309,11
900,9463,8.784325298620388,10
901,9487,22.440957956016064,24
902,9495,6.843185186386108,8
903,9513,16.548283218347933,18
904,9521,6.8074217438697815,8
905,9527,4.86244410276413,6
906,9530,1.9466115236282349,3
907,9546,14.603679237770848,16
908,9560,12.669226106954738,14
909,9567,5.852633943315595,7
910,9586,17.504798769950867,19
911,9626,37.98406970500946,40
912,9637,9.74600147898309,11
913,9641,2.917818546295166,4
914,9650,7.781894326210022,9
915,9658,6.825474788900465,8
916,9669,9.72488820552826,11
917,9677,6.818298277212307,8
918,9683,4.862796187400818,6
919,9686,1.9449776411056519,3
920,9695,7.797185060335323,9
921,9712,15.596421894384548,17
922,9721,7.783461630344391,9
923,9729,6.817658482003026,8
924,9735,4.873960432363674,6
925,9740,3.899552223039791,5
926,9757,15.587684371508658,17
